what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1553595769783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1553595770811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1553595781469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1553595783172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1553595783954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1553595800514
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1553595802014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1553595804058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1553595807532
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1553595811185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1553595871631
